impactIndicatorId,impactMethodName,impactCategoryName,impactName,unitName,amount
93dfab09-25be-4d10-8159-9f621a1a401e,"ReCiPe 2016 v1.03, midpoint (H)",particulate matter formation,particulate matter formation potential (PMFP),kg PM2.5-Eq,0.00016292647008768772
9cf68493-d9d0-4c22-a522-4200f64fd283,"ReCiPe 2016 v1.03, midpoint (H)",photochemical oxidant formation: human health,photochemical oxidant formation potential: humans (HOFP),kg NOx-Eq,0.0002145820209869605
9b6a8711-0289-40fa-ace8-7f28f5140833,"ReCiPe 2016 v1.03, midpoint (H)",photochemical oxidant formation: terrestrial ecosystems,photochemical oxidant formation potential: ecosystems (EOFP),kg NOx-Eq,0.00022295276577199177
dab8aea6-14b3-4286-9cf1-d6afc2ffc374,"ReCiPe 2016 v1.03, midpoint (H)",water use,water consumption potential (WCP),m3,0.00024864296852226974
0b7af117-ae68-4445-ad86-e306360c167b,"ReCiPe 2016 v1.03, midpoint (H) no LT",acidification: terrestrial no LT,terrestrial acidification potential (TAP) no LT,kg SO2-Eq,0.0007597656889409012
31f73ade-9aca-4607-89f4-5f255a53454c,"ReCiPe 2016 v1.03, midpoint (H) no LT",climate change no LT,global warming potential (GWP100) no LT,kg CO2-Eq,0.2632879211401237
f6bc6462-f801-4e66-a3d2-0dd91843f514,"ReCiPe 2016 v1.03, midpoint (H) no LT",ecotoxicity: freshwater no LT,freshwater ecotoxicity potential (FETP) no LT,"kg 1,4-DCB-Eq",0.00016558153608712813
e55e5292-a64a-4d62-a84c-1a5cc03b3ddd,"ReCiPe 2016 v1.03, midpoint (H) no LT",ecotoxicity: marine no LT,marine ecotoxicity potential (METP) no LT,"kg 1,4-DCB-Eq",0.0027230739138283367
46cdec2f-7c51-4e60-8f7a-56f192efff67,"ReCiPe 2016 v1.03, midpoint (H) no LT",ecotoxicity: terrestrial no LT,terrestrial ecotoxicity potential (TETP) no LT,"kg 1,4-DCB-Eq",2.5477710523714614
ecf19c0e-7a1b-4b18-93b9-a3d612f023e3,"ReCiPe 2016 v1.03, midpoint (H) no LT","energy resources: non-renewable, fossil no LT",fossil fuel potential (FFP) no LT,kg oil-Eq,0.011077827536999886
878cfb80-2c0e-47d4-a8be-f7fdccb1510a,"ReCiPe 2016 v1.03, midpoint (H) no LT",eutrophication: freshwater no LT,freshwater eutrophication potential (FEP) no LT,kg P-Eq,1.808369152317035E-06
489bdad7-192a-49a3-87e9-255bffa5b9cc,"ReCiPe 2016 v1.03, midpoint (H) no LT",eutrophication: marine no LT,marine eutrophication potential (MEP) no LT,kg N-Eq,7.33213244331686E-07
6096773a-0b74-418e-ae43-85af10334f42,"ReCiPe 2016 v1.03, midpoint (H) no LT",human toxicity: carcinogenic no LT,human toxicity potential (HTPc) no LT,"kg 1,4-DCB-Eq",0.0006899320879507796
5df61ca7-ba36-44b6-9229-8f6bdd411b0d,"ReCiPe 2016 v1.03, midpoint (H) no LT",human toxicity: non-carcinogenic no LT,human toxicity potential (HTPnc) no LT,"kg 1,4-DCB-Eq",0.02073148903781265
ed2f4488-fb12-4bb8-90c6-d3f9225c6eb0,"ReCiPe 2016 v1.03, midpoint (H) no LT",ionising radiation no LT,ionising radiation potential (IRP) no LT,kBq Co-60-Eq,0.0001107473384469373
fbdd9fa9-9f06-48a2-83ec-4e6131db68fd,"ReCiPe 2016 v1.03, midpoint (H) no LT",land use no LT,agricultural land occupation (LOP) no LT,m2*a crop-Eq,0.017100148011993367
203dc2d4-b28b-4cbd-ae72-a5a88d4591c7,"ReCiPe 2016 v1.03, midpoint (H) no LT",material resources: metals/minerals no LT,surplus ore potential (SOP) no LT,kg Cu-Eq,0.003369109533435453
c8c0c34c-a090-425b-8b6f-a5b7c1299ab0,"ReCiPe 2016 v1.03, midpoint (H) no LT",ozone depletion no LT,ozone depletion potential (ODPinfinite) no LT,kg CFC-11-Eq,9.654654819413115E-07
aac4218f-e029-4bd1-96a0-d37edbc942f3,"ReCiPe 2016 v1.03, midpoint (H) no LT",particulate matter formation no LT,particulate matter formation potential (PMFP) no LT,kg PM2.5-Eq,0.00016287167136752796
f2fafc6d-4aee-4d56-acc0-56cf0366012f,"ReCiPe 2016 v1.03, midpoint (H) no LT",photochemical oxidant formation: human health no LT,photochemical oxidant formation potential: humans (HOFP) no LT,kg NOx-Eq,0.00021457937068881862
8840cd1e-152e-4dc3-8e59-8d4790ebe66d,"ReCiPe 2016 v1.03, midpoint (H) no LT",photochemical oxidant formation: terrestrial ecosystems no LT,photochemical oxidant formation potential: ecosystems (EOFP) no LT,kg NOx-Eq,0.0002229501154738499
b3c0fc66-327e-4612-94e5-692179359793,"ReCiPe 2016 v1.03, midpoint (H) no LT",water use no LT,water consumption potential (WCP) no LT,m3,0.00024864296852226974
843ca22f-de4d-4c6f-90f4-bc812e006389,"ReCiPe 2016 v1.03, midpoint (I)",acidification: terrestrial,terrestrial acidification potential (TAP),kg SO2-Eq,0.0007597666706462743
66a9a4cb-02f9-4926-aed8-5b9d39c01aff,"ReCiPe 2016 v1.03, midpoint (I)",climate change,global warming potential (GWP20),kg CO2-Eq,0.5495503111823821
6aa536e3-e625-4fa0-a8f0-9e4992cdeff3,"ReCiPe 2016 v1.03, midpoint (I)",ecotoxicity: freshwater,freshwater ecotoxicity potential (FETP),"kg 1,4-DCB-Eq",0.0049965098437668295
f28ade44-09eb-4501-a47e-9f625cb2c0b1,"ReCiPe 2016 v1.03, midpoint (I)",ecotoxicity: marine,marine ecotoxicity potential (METP),"kg 1,4-DCB-Eq",0.0030996045204739774
401685b2-2d0c-4b1e-a92c-89f1dcf0edf5,"ReCiPe 2016 v1.03, midpoint (I)",ecotoxicity: terrestrial,terrestrial ecotoxicity potential (TETP),"kg 1,4-DCB-Eq",1.0687145295350027
d2319056-0e22-43ac-89dd-7633f7844f94,"ReCiPe 2016 v1.03, midpoint (I)","energy resources: non-renewable, fossil",fossil fuel potential (FFP),kg oil-Eq,0.011077827536999886
9cf6707c-a9e5-48a7-803c-ed8faa7002d5,"ReCiPe 2016 v1.03, midpoint (I)",eutrophication: freshwater,freshwater eutrophication potential (FEP),kg P-Eq,1.2063048262645763E-05
4e096de0-b94f-4733-baec-0eab86a77586,"ReCiPe 2016 v1.03, midpoint (I)",eutrophication: marine,marine eutrophication potential (MEP),kg N-Eq,1.2110660342735954E-06
07ee1dd0-2bb2-4fec-b1f0-4f2b0c0b03fd,"ReCiPe 2016 v1.03, midpoint (I)",human toxicity: carcinogenic,human toxicity potential (HTPc),"kg 1,4-DCB-Eq",4.068275665128155E-05
c543dc12-e4c1-444b-8b2c-ed611529317c,"ReCiPe 2016 v1.03, midpoint (I)",human toxicity: non-carcinogenic,human toxicity potential (HTPnc),"kg 1,4-DCB-Eq",0.002636890328505448
c1621816-20fe-4e4a-8577-bfdbd68c5a93,"ReCiPe 2016 v1.03, midpoint (I)",ionising radiation,ionising radiation potential (IRP),kBq Co-60-Eq,0.0013532770535557952
3f264de4-a88c-48f5-8ace-98632824f7d9,"ReCiPe 2016 v1.03, midpoint (I)",land use,agricultural land occupation (LOP),m2*a crop-Eq,0.017100148011993367
64d2c910-d4b7-4ac4-9d26-3ea5c9a03596,"ReCiPe 2016 v1.03, midpoint (I)",material resources: metals/minerals,surplus ore potential (SOP),kg Cu-Eq,0.0047558885231428856
2a6a737a-e124-42c4-a2e1-84e569d22112,"ReCiPe 2016 v1.03, midpoint (I)",ozone depletion,ozone depletion potential (ODPinfinite),kg CFC-11-Eq,6.209650024202741E-07
bf5f84b0-2794-49fd-b4a8-65efbf54984e,"ReCiPe 2016 v1.03, midpoint (I)",particulate matter formation,particulate matter formation potential (PMFP),kg PM2.5-Eq,2.939171066107189E-05
f8ae8dc2-6b5d-49bf-8b63-b26fa1708b43,"ReCiPe 2016 v1.03, midpoint (I)",photochemical oxidant formation: human health,photochemical oxidant formation potential: humans (HOFP),kg NOx-Eq,0.0002148343655574481
80e175d9-66ab-4804-a173-52beee469cce,"ReCiPe 2016 v1.03, midpoint (I)",photochemical oxidant formation: terrestrial ecosystems,photochemical oxidant formation potential: ecosystems (EOFP),kg NOx-Eq,0.0002233599969106344
19be7e21-ca6c-4c85-806b-67910694b4c0,"ReCiPe 2016 v1.03, midpoint (I)",water use,water consumption potential (WCP),m3,0.00024864296852226974
1f98c946-7bd8-4c81-8b82-7001c8da5ba1,"ReCiPe 2016 v1.03, midpoint (I) no LT",acidification: terrestrial no LT,terrestrial acidification potential (TAP) no LT,kg SO2-Eq,0.000759765698070661
9dfc2bd2-2b65-4f09-b91b-0b2e37e14c13,"ReCiPe 2016 v1.03, midpoint (I) no LT",climate change no LT,global warming potential (GWP20) no LT,kg CO2-Eq,0.5495503106435408
21e39d39-097a-45de-843d-ff53ea733674,"ReCiPe 2016 v1.03, midpoint (I) no LT",ecotoxicity: freshwater no LT,freshwater ecotoxicity potential (FETP) no LT,"kg 1,4-DCB-Eq",0.00013954475779480438
c4cc6e60-9fe9-4809-904d-34a44b8fcbeb,"ReCiPe 2016 v1.03, midpoint (I) no LT",ecotoxicity: marine no LT,marine ecotoxicity potential (METP) no LT,"kg 1,4-DCB-Eq",0.0016731494104968898
5f2e8719-2cd1-40d1-8fb5-82e94e67175f,"ReCiPe 2016 v1.03, midpoint (I) no LT",ecotoxicity: terrestrial no LT,terrestrial ecotoxicity potential (TETP) no LT,"kg 1,4-DCB-Eq",1.0684405163657422
724581ce-b716-47c3-aabb-1ee4ca8d7053,"ReCiPe 2016 v1.03, midpoint (I) no LT","energy resources: non-renewable, fossil no LT",fossil fuel potential (FFP) no LT,kg oil-Eq,0.011077827536999886
dfa538d5-16e5-4de4-9d43-5e7114a4f130,"ReCiPe 2016 v1.03, midpoint (I) no LT",eutrophication: freshwater no LT,freshwater eutrophication potential (FEP) no LT,kg P-Eq,1.808369152317035E-06
0bc43337-743a-4570-b633-d08d58fcab57,"ReCiPe 2016 v1.03, midpoint (I) no LT",eutrophication: marine no LT,marine eutrophication potential (MEP) no LT,kg N-Eq,7.33213244331686E-07
6c18b82f-b4a6-4804-a43a-e26a339e6a6f,"ReCiPe 2016 v1.03, midpoint (I) no LT",human toxicity: carcinogenic no LT,human toxicity potential (HTPc) no LT,"kg 1,4-DCB-Eq",2.6547711951234934E-05
ce5764d0-4903-4880-a075-d4439714101c,"ReCiPe 2016 v1.03, midpoint (I) no LT",human toxicity: non-carcinogenic no LT,human toxicity potential (HTPnc) no LT,"kg 1,4-DCB-Eq",0.0015993962129338074
240669e6-2206-409f-946e-e1ee0c77eb3a,"ReCiPe 2016 v1.03, midpoint (I) no LT",ionising radiation no LT,ionising radiation potential (IRP) no LT,kBq Co-60-Eq,7.948845655281889E-05
64f7704d-ec04-4034-b292-82411de5fd23,"ReCiPe 2016 v1.03, midpoint (I) no LT",land use no LT,agricultural land occupation (LOP) no LT,m2*a crop-Eq,0.017100148011993367
3bd2753e-d8ff-4f92-a8f2-f4ff349be662,"ReCiPe 2016 v1.03, midpoint (I) no LT",material resources: metals/minerals no LT,surplus ore potential (SOP) no LT,kg Cu-Eq,0.0047558885231428856
c00b7b3b-7fb3-40d8-8f41-b80d502d7688,"ReCiPe 2016 v1.03, midpoint (I) no LT",ozone depletion no LT,ozone depletion potential (ODPinfinite) no LT,kg CFC-11-Eq,6.209649881328166E-07
f2519695-7313-4e65-800d-3f5087b7b859,"ReCiPe 2016 v1.03, midpoint (I) no LT",particulate matter formation no LT,particulate matter formation potential (PMFP) no LT,kg PM2.5-Eq,2.9337199143342147E-05
b25aab23-d7eb-47a4-8b14-1d73079b52eb,"ReCiPe 2016 v1.03, midpoint (I) no LT",photochemical oxidant formation: human health no LT,photochemical oxidant formation potential: humans (HOFP) no LT,kg NOx-Eq,0.00021483171525930623
30815751-63bc-438c-83b3-6c93489ded7b,"ReCiPe 2016 v1.03, midpoint (I) no LT",photochemical oxidant formation: terrestrial ecosystems no LT,photochemical oxidant formation potential: ecosystems (EOFP) no LT,kg NOx-Eq,0.00022335734661249254
391d75d2-e73c-4942-8760-a25a5f62e91a,"ReCiPe 2016 v1.03, midpoint (I) no LT",water use no LT,water consumption potential (WCP) no LT,m3,0.00024864296852226974
13f697ba-dbb5-4e03-a0c7-760e8d70c422,TRACI v2.1,acidification,acidification potential (AP),kg SO2-Eq,0.0008923233308330214
d7964007-0507-441b-92d1-c24885c76bcb,TRACI v2.1,climate change,global warming potential (GWP100),kg CO2-Eq,0.21092748259743507
591d8e56-70d1-4a3e-9e39-e81d0ecf98ed,TRACI v2.1,ecotoxicity: freshwater,ecotoxicity: freshwater,CTUe,2.376011526157998
c24597fa-f50e-43ca-986d-a1885b40e9fe,TRACI v2.1,eutrophication,eutrophication potential,kg N-Eq,0.0001691531942074805
3c136305-ecfd-4283-aee0-8408af6d0b5e,TRACI v2.1,human toxicity: carcinogenic,human toxicity: carcinogenic,CTUh,6.11645909810334E-08
e65394f7-9b67-40ce-a3e5-32f2ee0e67f2,TRACI v2.1,human toxicity: non-carcinogenic,human toxicity: non-carcinogenic,CTUh,2.3238190770399207E-08
3fd28461-7cbd-4329-a277-31262f770674,TRACI v2.1,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,5.066625233268221E-10
38ea822b-8b93-47d5-b815-8e9ba7df60ac,TRACI v2.1,particulate matter formation,particulate matter formation potential (PMFP),kg PM2.5-Eq,6.625877881604832E-05
bc0e47a4-8964-4916-8f58-b3ca62f5fd82,TRACI v2.1,photochemical oxidant formation,maximum incremental reactivity (MIR),kg O3-Eq,0.005376459703464548
08144b82-66d9-49bc-b555-b9a7af35f388,TRACI v2.1 no LT,acidification no LT,acidification potential (AP) no LT,kg SO2-Eq,0.0008923210846687379
13797a70-2419-44d1-a041-207f835a707b,TRACI v2.1 no LT,climate change no LT,global warming potential (GWP100) no LT,kg CO2-Eq,0.2109274819891976
6a9815de-aef8-4df7-869f-465b9d3e7502,TRACI v2.1 no LT,ecotoxicity: freshwater no LT,ecotoxicity: freshwater no LT,CTUe,0.18750708179238648
75dad921-c71c-4288-82ed-22bb43fb2f3f,TRACI v2.1 no LT,eutrophication no LT,eutrophication potential no LT,kg N-Eq,7.586845035728551E-05
227778d6-d59b-42e0-b4b9-9b48c410bb68,TRACI v2.1 no LT,human toxicity: carcinogenic no LT,human toxicity: carcinogenic no LT,CTUh,4.827089130039701E-10
c7d59647-4de2-49ad-99c2-b13a9bd2307e,TRACI v2.1 no LT,human toxicity: non-carcinogenic no LT,human toxicity: non-carcinogenic no LT,CTUh,8.983827664485681E-09
5c02e7d0-818e-481a-bd02-22a799f63d6a,TRACI v2.1 no LT,ozone depletion no LT,ozone depletion potential (ODP) no LT,kg CFC-11-Eq,5.066625233268221E-10
51235887-df22-46b0-ba3c-d239f4b436be,TRACI v2.1 no LT,particulate matter formation no LT,particulate matter formation potential (PMFP) no LT,kg PM2.5-Eq,6.618564248783353E-05
7c0e9a30-b10b-4d41-8ecb-abbda39bfda8,TRACI v2.1 no LT,photochemical oxidant formation no LT,maximum incremental reactivity (MIR) no LT,kg O3-Eq,0.005376454248347805
5cc263f3-bfa0-4d74-866a-ca4196bb8f05,"USEtox v2.13, endpoint",ecosystem quality,ecotoxicity: freshwater,PDF.m3.yr,291.7078478816931
50a8b944-2590-451e-a221-c8e8f6bd9fb3,"USEtox v2.13, endpoint",human health,human toxicity: carcinogenic,DALYs,6.732819834219042E-07
28488411-6ff2-4f85-afb4-b4f2bac9d035,"USEtox v2.13, endpoint",human health,human toxicity: non-carcinogenic,DALYs,4.674595916316085E-08
fb77a1d8-31e2-4943-960d-6cea77aa0dd2,"USEtox v2.13, endpoint no LT",ecosystem quality no LT,ecotoxicity: freshwater no LT,PDF.m3.yr,4.312782828381326
96ac6d1f-3047-471c-968b-bd406b781d9d,"USEtox v2.13, endpoint no LT",human health no LT,human toxicity: carcinogenic no LT,DALYs,2.0502003599781692E-08
6a5f56b3-c316-45c8-94ac-e62d57696e73,"USEtox v2.13, endpoint no LT",human health no LT,human toxicity: non-carcinogenic no LT,DALYs,2.359340029373818E-08
e46fca0b-c7fa-48f5-9ba7-8122744a9d0c,"USEtox v2.13, midpoint",ecotoxicity: freshwater,comparative toxic unit for ecosystems (CTUe),CTUe,583.4156957633865
810bcbff-7208-4eef-b1cc-b2d9b128be8d,"USEtox v2.13, midpoint",human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,5.8546259427991647E-08
cd9cec28-d513-4e52-ab87-487cb0229926,"USEtox v2.13, midpoint",human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,1.731331820857807E-08
5c92cbcb-6dcb-4503-b766-e8f472b12125,"USEtox v2.13, midpoint no LT",ecotoxicity: freshwater no LT,comparative toxic unit for ecosystems (CTUe) no LT,CTUe,8.625565656762651
602a51c5-2099-4a35-ac77-772a191d1ae1,"USEtox v2.13, midpoint no LT",human toxicity: carcinogenic no LT,comparative toxic unit for human (CTUh) no LT,CTUh,1.7827829217201466E-09
6be6ea4d-8518-471b-9140-9e917b5ad593,"USEtox v2.13, midpoint no LT",human toxicity: non-carcinogenic no LT,comparative toxic unit for human (CTUh) no LT,CTUh,8.73829640508822E-09
